topik	text
2	A hadsereg zárlat alá vonta Jolo szigetét .
1	Lőtt sebekkel borított három holttestet találtak szerdán egy rendőrségi épület előtt a Fülöp-szigeteki Jolo szigetén , ahol a hadsereg 12. napja harcol a 17 túszt hatalmában tartó muzulmán lázadók ellen .
2	A hadsereg zárlat alá vonta Jolo szigetét .
8	A hadsereg csak külső veszély esetén avatkozik be , esetleges hazai rendbontáskor a rendőrség dolga a rend helyreállítása - mondta Pavkovics .
8	"Az állítólagos szervezet "" a horvát állam és a horvát nép elárulása miatt "" ítélte halálra Stipe Mesic köztársasági elnököt , Ivica Racan miniszterelnököt , valamint még 9 személyt , közöttük a Globus című hetilap főszerkesztőjét , a Nacional című hetilap vezető publicistáját , emberi jogi aktivistákat , parlamenti bizottsági elnököket és tagokat ."
3	"A fenyegető levelet egy állítólagos Hopp tábornok írta alá , aki harcot hirdetett "" valamennyi reformkommunista , azok segítői és külföldi támogatói ellen , valamint a Horvátországban szabadon élő minden csetnik ellen "" is ."
2	Rockenbauer Zoltán sajátosnak és nehezen értelmezhetőnek találta , hogy éppen a hosszú idő után elért , jelentős reálbéremelkedés idején szólítja fel a KKDSZ a lemondásra .
8	Az indonéz hatóságok szerdán letartóztatták a tavalyi kelet-timori erőszakért felelős milíciavezért , Eurico Guterrest .
7	Orbán : ha Belgrádban felszáll egy gép , azt Budapesten észlelik A kormányfő kijelentette : nyugalom van a határokon , amit egyébként teljes egészében ellenőrzése alatt tart a Határőrség , beleértve a zöld határt is .
7	A miniszterelnök jelezte , hogy miután egyelőre nincs olyan miniszterelnöke Jugoszláviának , akivel tárgyalni lehetne , az államfők között történik az együttműködés , a párbeszéd .
7	Orbánék egyébként folyamatosan egyeztetnek a vajdasági magyarokkal , ők pedig az új jugoszláv-vezetéssel , köztük Vojislav Kostunica új államfővel folytatnak párbeszédet és arról számoltak be , hogy nyugalom van , nem fenyeget újabb etnikai konfliktus .
7	A magyar külpolitika álláspontja Orbán szavai szerint megegyezik a NATO-éval és az EU-éval , hazánk támogatja a gazdasági szankciók feloldását .
7	Orbán : ha Belgrádban felszáll egy gép , azt Budapesten észlelik A kormányfő kijelentette : nyugalom van a határokon , amit egyébként teljes egészében ellenőrzése alatt tart a Határőrség , beleértve a zöld határt is .
8	A prágai magyar konzul , Szénási Lajos az Index érdeklődésére elmondta , hogy csütörtökön bent járt a magyar aktivisták börtönében , hogy ismertesse velük jogaikat és a rájuk váró hatósági procedúrát .
2	Az OPH szemtanúkra és fotóriporterekre hivatkozva megemlíti , hogy az ilyen akciók közeléből a hatóságok rendszeresen távol tartották a sajtó képviselőit , hogy ne készülhessen felvétel a provokációkról , melyek természetesen a cseh jog szerint is illegálisak .
1	Az OPH nevű , független cseh jogi megfigyelői csoport szerkesztőségünkbe eljuttatott jelentése szerint a karhatalmi erők más módon is követtek el jogtalanságokat .
6	Guy Verhofstadt miniszterelnök bizonyítványát magyarázva megjegyezte : az eredmény elmarad attól , amit a Flamand Tömb a parlamenti választásokon elért .
7	A párt a második legnagyobb politikai erő lett Belgium két legnagyobb városában - Antverpenben a szavazatok 33 százalékát szerezte meg .
6	Guy Verhofstadt miniszterelnök bizonyítványát magyarázva megjegyezte : az eredmény elmarad attól , amit a Flamand Tömb a parlamenti választásokon elért .
2	Az államfő úgy vélekedett : a Jugoszlávia elnevezés 1992 óta meghaladott , hiszen a szlovének és a horvátok attól kezdve nem tagjai a délszláv szövetségnek .
5	A szövetség birtokába került ugyanis Torgyán József szeptember 21-én kelt levele , amelyben a miniszter utasítást ad az agrárhitelekhez elnyerhető állami garanciapályázatok elbírálóinak , hogy aláírásra nem adhatók ki azok a pályázati kérelmek , amelyeket mezőgazdasági szövetkezetek , vagy az 1992-es átalakulási törvény alapján szövetkezetből alakult jogutód szervezet nyújtott be .
2	Csehországban éles bírálatokat és nemtetszést váltott ki , hogy az osztrák parlament felszólította Wolfgang Schüssel kormányát : tegyen meg mindent annak érdekében , hogy a dél-csehországi temelíni atomerőművet soha ne helyezzék teljesen üzembe .
8	A szakértők az AFP-nek nyilatkozva elmondták , hogy a kelet-afrikai országban a hatóságok gyors intézkedéseinek köszönhető a halálesetek aránylag alacsony száma .
8	"Jelenleg a katasztrófa színhelyén tartozkodik az "" Admiral Harlamov "" és az "" Admiral Csabanenko "" nagy tengeralattjáró-vadászhajó , az "" Altáj "" mentőhajó és a "" Gyezsnev "" hidrográfiai kutatóhajó ."
6	Matolcsy György gazdasági miniszter szerint ez a drágítás alig fél százalékkal növeli majd a 2001. évi inflációt .
6	Sima Ferenc , a Munkabiztonsági Felügyelőség az Indexnek elmondta , nagy valószínűséggel illegális román munkavállaló biztonsági öv és sisak nélkül mászott ki a tetőre , ahol megcsúszott , és mintegy 25 métert zuhant .
8	A Munkabiztonsági Felügyelőség megpróbálja kideríteni , miért is történt a tragédia , amennyiben indokolt , felelősségre vonják a munkaadót .
7	Véleménye szerint Lengyelország pozitív minősítést kap az uniós országjelentésben .
7	Kulcsfontosságúnak nevezte Lengyelországot az unió bővítése szempontjából Günter Verheugen , az EU bővítési biztosa .
7	Véleménye szerint Lengyelország pozitív minősítést kap az uniós országjelentésben .
1	Tizenkét pakisztáni katona meghalt és több megsebesült szombaton mikor a Kasmírt kettéosztó katonai vonal mentén az indiai katonasággal csaptak össze .
8	"Információink szerint Papp és védője abban bíznak , hogy a Legfelsőbb Bíróságon ügyükben úgymond "" civil "" , nem pedig katonai bírák ítélkeznek ."
1	Papp Gyula elmondása szerint az országra nézve is szégyen , hogy koholt vádak alapján állították törvényszék elé a volt békefenntartó katonákat . ,
8	A lopás vádja alól felmentették Ugyanakkor nem nyert bizonyítást , hogy Papp alezredes elkövette a lopást , amikor engedélyezte a területen lévő romos épületből több ezer tégla és a számos vascső felhasználását egy csarnok építésekor .
8	"Információink szerint Papp és védője abban bíznak , hogy a Legfelsőbb Bíróságon ügyükben úgymond "" civil "" , nem pedig katonai bírák ítélkeznek ."
6	Távozik posztjáról Nógrádi László közlekedési és vízügyi miniszter ; utóda Fónagy János , a Miniszterelnöki Hivatal politikai államtitkára lesz .
8	"A bírói végzés olyan korlátot állít Katherine Harris szabad mérlegelési jogával szemben , hogy e mérlegelési jogot nem szabad "" önkényesen "" gyakorolni ."
2	Hogy annak már csak erkölcsi jelentősége lesz-e , egyáltalán nem biztos , tekintettel arra a helyzetre , ami az Egyesült Államokban előállt .
3	A negyedik bíró rettent vissza Időközben immár a negyedik floridai bíró rettent vissza azoknak a beadványoknak az elbírálásától , amelyek kérik a Palm Beach megyei szavazólap megtévesztő voltának kimondását .
7	Bush lehet az elnök Az AP nem hivatalos adatai szerint George Bush republikánus elnökjelölt Floridában 388 szavazatkülönbséggel vezet Al Gore demokrata elnökjelölt előtt .
2	Hogy annak már csak erkölcsi jelentősége lesz-e , egyáltalán nem biztos , tekintettel arra a helyzetre , ami az Egyesült Államokban előállt .
8	"A bírói végzés olyan korlátot állít Katherine Harris szabad mérlegelési jogával szemben , hogy e mérlegelési jogot nem szabad "" önkényesen "" gyakorolni ."
6	Az orosz állami televízió értesülése szerint az 1.500 tonnás Nortlandia nevű hajó az ütközés után felborult , és tartályából 15 tonna dízelolaj ömlött a Finn-öbölbe .
7	Az olajtársaság közleménye szerint miközben a Mol felkészült a kitörés elfojtásának a következő szakaszára , késő délután rövid ideig fennálló kedvező helyzet , amikor is az elfojtást meg lehetett kísérelni .
7	Pusztaszőlősön a Mol szakemberei mentesítő fúrással behatoltak a sérült kút csövébe , s ezzel megkezdődhetett az augusztus 18-a óta tomboló kút elfojtása .
7	Ennek érdekében benyújtják törvénymódosító javaslatukat az országgyűlésnek , de elfogadásánál számítanak az ellenzékre is , hiszen ehhez kétharmados többség szükséges - hangzott el a Fidesz Országos Elnökségének pénteki sajtótájékoztatóján .
7	Deutsch Tamás elmondta , javaslatuk lényege , hogy folyamatosan nyomon követhető legyen a képviselők vagyoni helyzete .
7	Izrael állítólag hozzájárul ahhoz , hogy ENSZ-megfigyelők érkezzenek a megszállt palesztin terültekre - jelentette a Maariv izraeli napilapra hivatkozva a dpa német hírügynökség .
7	- Az MDF csak olyan választási megállapodást köt , amelyben önállóságához kétség nem fér , és a jelenleginél jóval nagyobb parlamenti frakció megalakítását teszi lehetővé - mondta a pártelnök .
6	Nem közeledtek az álláspontok a minimálbér 40 ezer forintra emeléséről az Országos Munkaügyi tanács ( OMT ) bér - és kollektív megállapodások bizottságának ülésén .
7	A közvélemény-kutatási adatok alapján az MSZP-nek jó esélye van arra , hogy a következő választások után átvegye a kormányzást - jelentette ki pénteken Gerhard Schröder német kancellár .
2	Járai Zsigmond pénzügyminiszter egyelőre nem hallott Szabadi Béla nevéről az MNB alelnöki posztjával összefüggésben , és , , hogy nem is fog hallani
7	"A jegybank elnöki posztjának legfőbb várományosa szerint "" a földművelésügyi tárcának nagy szüksége van Szabadi Béla munkájára "" ."
7	Mintegy 1,5 milliárd eurót fektettek be a külföldi befektetők Magyarországon az idei év első kilenc hónapjában , ami 46,8 százalékos növekedés az előző év azonos időszakához képest - közölte Pongorné Csákvári Marianna , a Gazdasági Minisztérium ( GM ) helyettes államtitkára pénteken Budapesten , sajtótájékoztatón .
7	Mindenesetre mind Chirac , mind Schröder azt hangsúlyozta , hogy a francia-német együttműködés zavartalan .
7	Mindenesetre mind Chirac , mind Schröder azt hangsúlyozta , hogy a francia-német együttműködés zavartalan .
7	"Chirac , aki vendéglátóként , s az EU soros elnökeként az elmúlt napokban végiglátogatta a szervezet többi tagállamát , úgy vélekedett , hogy a körút során "" lassú előrehaladás "" történt , s immár mindenki jobban megérti a másik fél álláspontját ."
8	A rendőrség csak Josip Tot személyével kapcsolatban zárhatta le az ebbe a körbe tartozó cégügyek vizsgálatát - értesült a Magyar Hírlap .
8	Cser Ágnes a Legfelsőbb Bíróság döntése nyomán kezdeményezte a perújítást , annak érdekében , hogy a korábbi első és másodfokú ítéleteknek megfelelő döntés szülessen .
8	Cser Ágnes a Legfelsőbb Bíróság döntése nyomán kezdeményezte a perújítást , annak érdekében , hogy a korábbi első és másodfokú ítéleteknek megfelelő döntés szülessen .
7	A szomszédos államokban élő magyarok kedvezményeiről szóló törvény évente legalább három hónap időtartamra lehetőséget biztosít majd a magyarországi munkavállalásra - erről a Határon Túli Magyarok Hivatalának alelnöke beszélt a Magyar Ifjúsági Konferencia ( MIK ) hétfői ülésén .
8	Cser Ágnest a jogerős bírósági döntés után néhány nappal ismét felmentették tisztségéből , majd a Legfelsőbb Bíróság ez év júliusában hatályon kívül helyezte a korábbi ítéleteket és elutasította Cser Ágnes keresetét .
7	Az EU-tagországok állam - és kormányfői támogatásukról biztosították az Európai Bizottság bővítési stratégiai dokumentumát , egyetértve azzal a megállapítással , amely szerint 2002 végéig lezárhatók a csatlakozási tárgyalások az erre akkor készen álló tagjelöltekkel - közölte Pierre Moscovici európai ügyekért felelős francia társminiszter .
7	Az EU-tagországok állam - és kormányfői támogatásukról biztosították az Európai Bizottság bővítési stratégiai dokumentumát , egyetértve azzal a megállapítással , amely szerint 2002 végéig lezárhatók a csatlakozási tárgyalások az erre akkor készen álló tagjelöltekkel - közölte Pierre Moscovici európai ügyekért felelős francia társminiszter .
5	A visszahívott nagykövetek között van Boriszlav Milosevics moszkvai jugoszláv nagykövet is , aki Milosevics volt jugoszláv államfő bátyja .
8	Elmondta , Guszinszkij bebörtönzését azért rendelték el , mert nagy összegű csalással vádolják .
8	Elmondta , Guszinszkij bebörtönzését azért rendelték el , mert nagy összegű csalással vádolják .
6	- Magyarország nem lehet büszke ebben a pillanatban - fogalmazott .
1	A moszkvai városházi közlésre hivatkozó Interfax szerint a város központjában délelőtt lőttek rá a moszkvai Forma-1-es pálya építéséért felelős polgármester-helyettes gépkocsijára .
